src_ip,dst_ip,src_port,dst_port,proto,time_bucket,start_time,end_time,duration,packet_count,byte_count,pps,bps,label
192.168.10.100,192.168.0.106,81,57896,6,6,2025-11-27T23:31:20.965825+09:00,2025-11-27T23:31:23.811104+09:00,2.8452789783477783,353,408137,124.06516291944882,143443.57903245065,0
192.168.10.100,192.168.0.106,81,57896,6,7,2025-11-27T23:31:23.834264+09:00,2025-11-27T23:31:26.814051+09:00,2.9797868728637695,278,325599,93.29526300410333,109269.22424055051,0
192.168.0.106,192.168.10.100,57896,81,6,7,2025-11-27T23:31:23.845920+09:00,2025-11-27T23:31:26.806252+09:00,2.960331916809082,161,8694,54.385793392229004,2936.832843180366,0
192.168.0.106,192.168.10.100,57896,81,6,8,2025-11-27T23:31:26.837791+09:00,2025-11-27T23:31:29.793779+09:00,2.9559879302978516,156,8424,52.774234428041495,2849.8086591142405,0
192.168.10.100,192.168.0.106,81,57896,6,8,2025-11-27T23:31:26.840347+09:00,2025-11-27T23:31:29.792839+09:00,2.9524919986724854,263,317420,89.07729474567634,107509.1821223292,0
192.168.0.106,192.168.10.100,41556,80,6,8,2025-11-27T23:31:28.973455+09:00,2025-11-27T23:31:28.973455+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.10.100,192.168.0.106,80,41556,6,8,2025-11-27T23:31:29.025314+09:00,2025-11-27T23:31:29.025314+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.106,192.168.10.100,57896,81,6,9,2025-11-27T23:31:29.834526+09:00,2025-11-27T23:31:31.472143+09:00,1.6376168727874756,89,4806,54.34726612733803,2934.7523708762533,0
192.168.10.100,192.168.0.106,81,57896,6,9,2025-11-27T23:31:29.836118+09:00,2025-11-27T23:31:31.470723+09:00,1.6346049308776855,147,172305,89.92998688745527,105410.79177308151,0
192.168.0.106,192.168.10.100,41556,80,6,9,2025-11-27T23:31:31.417398+09:00,2025-11-27T23:31:32.303851+09:00,0.8864529132843018,11,1299,12.409006541864787,1465.3908634438508,0
192.168.10.100,192.168.0.106,80,41556,6,9,2025-11-27T23:31:31.574014+09:00,2025-11-27T23:31:32.302359+09:00,0.7283451557159424,9,4586,12.356778828511954,6296.465300839536,0
192.168.0.106,192.168.10.100,33838,80,6,12,2025-11-27T23:31:41.103606+09:00,2025-11-27T23:31:41.312582+09:00,0.20897603034973145,7,741,33.496664609262425,3545.861210780494,0
192.168.10.100,192.168.0.106,80,33838,6,12,2025-11-27T23:31:41.109674+09:00,2025-11-27T23:31:41.301965+09:00,0.1922910213470459,5,4223,26.002254109285865,21961.50382070284,0
192.168.0.106,192.168.10.100,33838,80,6,13,2025-11-27T23:31:41.957595+09:00,2025-11-27T23:31:41.971877+09:00,0.014281988143920898,6,686,420.1095771497254,48032.52832078527,0
192.168.10.100,192.168.0.106,80,33838,6,13,2025-11-27T23:31:41.966273+09:00,2025-11-27T23:31:41.968831+09:00,0.002557992935180664,5,370,1954.6574704073073,144644.65281014075,0
192.168.0.106,192.168.10.100,33850,80,6,13,2025-11-27T23:31:43.870971+09:00,2025-11-27T23:31:44.086723+09:00,0.21575212478637695,7,741,32.444639916899646,3434.496882631806,0
192.168.10.100,192.168.0.106,80,33850,6,13,2025-11-27T23:31:43.889371+09:00,2025-11-27T23:31:44.079536+09:00,0.19016504287719727,5,4237,26.292950188688707,22280.645989894812,0
192.168.0.106,192.168.10.100,33850,80,6,14,2025-11-27T23:31:47.166758+09:00,2025-11-27T23:31:47.391026+09:00,0.22426795959472656,6,1010,26.75371020828195,4503.541218394128,0
192.168.10.100,192.168.0.106,80,33850,6,14,2025-11-27T23:31:47.327587+09:00,2025-11-27T23:31:47.388307+09:00,0.060720205307006836,5,4581,82.34491261548851,75444.40893831057,0
192.168.0.106,192.168.10.100,33850,80,6,15,2025-11-27T23:31:49.112479+09:00,2025-11-27T23:31:49.350317+09:00,0.2378380298614502,6,1010,25.22725235949537,4246.587480515054,0
192.168.10.100,192.168.0.106,80,33850,6,15,2025-11-27T23:31:49.136185+09:00,2025-11-27T23:31:49.338856+09:00,0.20267105102539062,6,4601,29.6046227107606,22701.811515368256,0
192.168.0.106,192.168.10.100,33850,80,6,16,2025-11-27T23:31:51.186151+09:00,2025-11-27T23:31:52.600239+09:00,1.4140880107879639,10,1226,7.0716956255274095,866.9898836896604,0
192.168.10.100,192.168.0.106,80,33850,6,16,2025-11-27T23:31:51.348740+09:00,2025-11-27T23:31:52.583395+09:00,1.2346549034118652,9,8992,7.289486297044831,7283.006753669679,0
192.168.0.106,192.168.10.100,57820,81,6,16,2025-11-27T23:31:53.561706+09:00,2025-11-27T23:31:53.723639+09:00,0.16193294525146484,17,1280,104.98172545185778,7904.50638696341,0
192.168.10.100,192.168.0.106,81,57820,6,16,2025-11-27T23:31:53.577662+09:00,2025-11-27T23:31:53.718992+09:00,0.14133000373840332,14,15114,99.05893744907479,106941.19861466545,0
192.168.0.106,192.168.10.100,57836,81,6,16,2025-11-27T23:31:53.723410+09:00,2025-11-27T23:31:53.741374+09:00,0.01796412467956543,2,128,111.33300595909591,7125.3123813821385,0
192.168.10.100,192.168.0.106,81,57836,6,16,2025-11-27T23:31:53.734086+09:00,2025-11-27T23:31:53.734086+09:00,1e-06,1,62,1000000.0,62000000.0,0
192.168.0.106,192.168.10.100,33850,80,6,18,2025-11-27T23:31:57.715258+09:00,2025-11-27T23:31:58.058844+09:00,0.3435862064361572,10,1160,29.104777236911954,3376.1541594817863,0
192.168.10.100,192.168.0.106,80,33850,6,18,2025-11-27T23:31:57.728300+09:00,2025-11-27T23:31:57.986092+09:00,0.25779199600219727,11,10355,42.670060244640965,40168.043075750655,0
192.168.0.106,192.168.10.100,33850,80,6,21,2025-11-27T23:32:08.466037+09:00,2025-11-27T23:32:08.466037+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.10.100,192.168.0.106,80,33850,6,21,2025-11-27T23:32:08.487112+09:00,2025-11-27T23:32:08.487112+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.106,192.168.10.100,33850,80,6,25,2025-11-27T23:32:18.706631+09:00,2025-11-27T23:32:18.706631+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.10.100,192.168.0.106,80,33850,6,25,2025-11-27T23:32:18.723235+09:00,2025-11-27T23:32:18.723235+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.106,192.168.10.100,33850,80,6,28,2025-11-27T23:32:28.946246+09:00,2025-11-27T23:32:28.946246+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.10.100,192.168.0.106,80,33850,6,28,2025-11-27T23:32:28.960428+09:00,2025-11-27T23:32:28.960428+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.106,192.168.10.100,33850,80,6,29,2025-11-27T23:32:32.734975+09:00,2025-11-27T23:32:32.734975+09:00,1e-06,1,390,1000000.0,390000000.0,0
192.168.10.100,192.168.0.106,80,33850,6,29,2025-11-27T23:32:32.750338+09:00,2025-11-27T23:32:32.757316+09:00,0.006978034973144531,5,6030,716.53409867432,864140.1230012301,0
192.168.0.106,192.168.10.100,33850,80,6,30,2025-11-27T23:32:32.850293+09:00,2025-11-27T23:32:32.957389+09:00,0.10709619522094727,7,378,65.36179913355922,3529.537153212198,0
192.168.10.100,192.168.0.106,80,33850,6,30,2025-11-27T23:32:32.869664+09:00,2025-11-27T23:32:32.871926+09:00,0.002262115478515625,3,3128,1326.1922428330522,1382776.4451939291,0
192.168.0.106,192.168.10.100,45156,80,6,31,2025-11-27T23:32:38.162124+09:00,2025-11-27T23:32:38.294182+09:00,0.13205814361572266,7,738,53.00695442432821,5588.447480736317,0
192.168.10.100,192.168.0.106,80,45156,6,31,2025-11-27T23:32:38.182035+09:00,2025-11-27T23:32:38.298983+09:00,0.11694812774658203,6,432,51.3047973970268,3693.9454125859297,0
192.168.0.106,192.168.10.100,45164,80,6,32,2025-11-27T23:32:39.698213+09:00,2025-11-27T23:32:39.725309+09:00,0.027095794677734375,7,738,258.3426721103759,27236.698859636774,0
192.168.10.100,192.168.0.106,80,45164,6,32,2025-11-27T23:32:39.709247+09:00,2025-11-27T23:32:39.750251+09:00,0.04100394248962402,6,432,146.32739282370932,10535.57228330707,0
192.168.0.106,192.168.10.100,53558,80,6,33,2025-11-27T23:32:44.101541+09:00,2025-11-27T23:32:44.191593+09:00,0.09005188941955566,7,741,77.73296090864564,8228.589147615203,0
192.168.10.100,192.168.0.106,80,53558,6,33,2025-11-27T23:32:44.126408+09:00,2025-11-27T23:32:44.206626+09:00,0.08021783828735352,6,432,74.79633119141171,5385.335845781643,0
192.168.0.106,192.168.10.100,38772,80,6,41,2025-11-27T23:33:07.635073+09:00,2025-11-27T23:33:07.668635+09:00,0.03356194496154785,7,766,208.56955721785337,22823.46868983938,0
192.168.10.100,192.168.0.106,80,38772,6,41,2025-11-27T23:33:07.644827+09:00,2025-11-27T23:33:07.675422+09:00,0.030595064163208008,6,432,196.11006428988895,14119.924628872004,0
192.168.0.106,192.168.10.100,38780,80,6,42,2025-11-27T23:33:09.896680+09:00,2025-11-27T23:33:10.046404+09:00,0.14972376823425293,7,766,46.75276399033738,5116.088173799776,0
192.168.10.100,192.168.0.106,80,38780,6,42,2025-11-27T23:33:09.930496+09:00,2025-11-27T23:33:10.076971+09:00,0.14647507667541504,6,432,40.96260016504954,2949.3072118835667,0
192.168.0.106,192.168.10.100,46568,80,6,44,2025-11-27T23:33:15.754385+09:00,2025-11-27T23:33:16.104064+09:00,0.34967899322509766,8,1206,22.87812580966277,3448.8774658066627,0
192.168.10.100,192.168.0.106,80,46568,6,44,2025-11-27T23:33:15.766178+09:00,2025-11-27T23:33:16.073301+09:00,0.30712318420410156,7,4602,22.792157544668086,14984.215574366077,0
192.168.0.106,192.168.10.100,46568,80,6,45,2025-11-27T23:33:17.996550+09:00,2025-11-27T23:33:18.252181+09:00,0.2556309700012207,5,647,19.559445398873713,2530.9922346142585,0
192.168.10.100,192.168.0.106,80,46568,6,45,2025-11-27T23:33:18.160149+09:00,2025-11-27T23:33:18.225109+09:00,0.06496000289916992,4,4462,61.57635193164551,68688.42057975057,0
192.168.0.106,192.168.10.100,46568,80,6,46,2025-11-27T23:33:22.844257+09:00,2025-11-27T23:33:23.063976+09:00,0.21971893310546875,5,613,22.75634570644814,2789.927983610542,0
192.168.10.100,192.168.0.106,80,46568,6,46,2025-11-27T23:33:22.930244+09:00,2025-11-27T23:33:23.062894+09:00,0.13265013694763184,5,4327,37.69313862053471,32619.64216221074,0
192.168.0.106,192.168.10.100,46568,80,6,47,2025-11-27T23:33:26.256361+09:00,2025-11-27T23:33:26.275120+09:00,0.01875901222229004,5,613,266.5385544159327,32677.62677139335,0
192.168.10.100,192.168.0.106,80,46568,6,47,2025-11-27T23:33:26.262783+09:00,2025-11-27T23:33:26.316309+09:00,0.05352592468261719,6,424,112.09521433916545,7921.395146634359,0
192.168.0.106,192.168.10.100,49424,80,6,47,2025-11-27T23:33:26.754129+09:00,2025-11-27T23:33:26.809709+09:00,0.05558013916015625,4,572,71.9681537405628,10291.44598490048,0
192.168.10.100,192.168.0.106,80,49424,6,47,2025-11-27T23:33:26.780989+09:00,2025-11-27T23:33:26.822108+09:00,0.04111909866333008,5,4650,121.59799612677281,113086.13639789872,0
192.168.0.106,192.168.10.100,49440,80,6,47,2025-11-27T23:33:26.794750+09:00,2025-11-27T23:33:26.794750+09:00,1e-06,1,74,1000000.0,74000000.0,0
192.168.10.100,192.168.0.106,80,49440,6,47,2025-11-27T23:33:26.822153+09:00,2025-11-27T23:33:26.822153+09:00,1e-06,1,62,1000000.0,62000000.0,0
192.168.0.106,192.168.10.100,49424,80,6,48,2025-11-27T23:33:26.823256+09:00,2025-11-27T23:33:26.894044+09:00,0.07078790664672852,6,324,84.76024061487475,4577.052993203236,0
192.168.10.100,192.168.0.106,80,49424,6,48,2025-11-27T23:33:26.829421+09:00,2025-11-27T23:33:26.892457+09:00,0.06303596496582031,5,4624,79.31979787588126,73354.94907561499,0
192.168.0.106,192.168.10.100,49440,80,6,48,2025-11-27T23:33:26.833811+09:00,2025-11-27T23:33:26.833811+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.106,192.168.10.100,49424,80,6,49,2025-11-27T23:33:30.693449+09:00,2025-11-27T23:33:32.133076+09:00,1.439626932144165,9,1395,6.251619637731767,969.0010438484238,0
192.168.10.100,192.168.0.106,80,49424,6,49,2025-11-27T23:33:30.716650+09:00,2025-11-27T23:33:32.008172+09:00,1.2915220260620117,6,609,4.645681512915919,471.5366735609658,0
192.168.0.106,192.168.10.100,49424,80,6,50,2025-11-27T23:33:33.068640+09:00,2025-11-27T23:33:33.813061+09:00,0.7444210052490234,6,932,8.059955264149059,1251.9797176978204,0
192.168.10.100,192.168.0.106,80,49424,6,50,2025-11-27T23:33:33.078867+09:00,2025-11-27T23:33:33.803576+09:00,0.7247090339660645,5,460,6.899320645469051,634.7374993831527,0
192.168.0.106,192.168.10.100,49424,80,6,51,2025-11-27T23:33:36.433872+09:00,2025-11-27T23:33:36.469605+09:00,0.03573298454284668,3,473,83.95604336947456,13237.069504587156,0
192.168.10.100,192.168.0.106,80,49424,6,51,2025-11-27T23:33:36.443097+09:00,2025-11-27T23:33:36.451332+09:00,0.008234977722167969,2,203,242.8664736537348,24650.94707585408,0
192.168.0.106,192.168.10.100,43096,81,6,52,2025-11-27T23:33:40.728665+09:00,2025-11-27T23:33:41.774258+09:00,1.0455927848815918,32,2090,30.604648829538206,1998.866126679214,0
192.168.10.100,192.168.0.106,81,43096,6,52,2025-11-27T23:33:40.745238+09:00,2025-11-27T23:33:41.813367+09:00,1.0681288242340088,60,70857,56.1729995846035,66337.50385943751,0
192.168.0.106,192.168.10.100,43096,81,6,53,2025-11-27T23:33:41.873192+09:00,2025-11-27T23:33:44.820264+09:00,2.9470720291137695,201,10854,68.20328719975122,3682.9775087865655,0
192.168.10.100,192.168.0.106,81,43096,6,53,2025-11-27T23:33:41.879625+09:00,2025-11-27T23:33:44.818837+09:00,2.939211845397949,261,317953,88.79931550652225,108176.27878638034,0
192.168.10.100,192.168.0.106,81,43096,6,54,2025-11-27T23:33:44.826340+09:00,2025-11-27T23:33:47.813520+09:00,2.98717999458313,262,316569,87.70813960829398,105975.87041090845,0
192.168.0.106,192.168.10.100,43096,81,6,54,2025-11-27T23:33:44.830847+09:00,2025-11-27T23:33:47.806829+09:00,2.9759819507598877,186,10044,62.50037906060107,3375.020469272458,0
192.168.0.106,192.168.10.100,49424,80,6,54,2025-11-27T23:33:46.705943+09:00,2025-11-27T23:33:46.705943+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.10.100,192.168.0.106,80,49424,6,54,2025-11-27T23:33:46.756410+09:00,2025-11-27T23:33:46.756410+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.106,192.168.10.100,43096,81,6,55,2025-11-27T23:33:47.837150+09:00,2025-11-27T23:33:50.805003+09:00,2.967852830886841,142,7668,47.84603822743063,2583.686064281254,0
192.168.10.100,192.168.0.106,81,43096,6,55,2025-11-27T23:33:47.854062+09:00,2025-11-27T23:33:50.813499+09:00,2.9594368934631348,302,366317,102.04644020863017,123779.29085398934,0
192.168.0.106,192.168.10.100,43096,81,6,56,2025-11-27T23:33:50.825250+09:00,2025-11-27T23:33:53.785486+09:00,2.960236072540283,140,7560,47.29352543828069,2553.8503736671573,0
192.168.10.100,192.168.0.106,81,43096,6,56,2025-11-27T23:33:50.831056+09:00,2025-11-27T23:33:53.760958+09:00,2.9299018383026123,264,310652,90.10540781562287,106028.12556340483,0
192.168.10.100,192.168.0.106,81,43096,6,57,2025-11-27T23:33:53.835274+09:00,2025-11-27T23:33:56.790746+09:00,2.955471992492676,247,301943,83.57379147135062,102164.05391997579,0
192.168.0.106,192.168.10.100,43096,81,6,57,2025-11-27T23:33:53.837786+09:00,2025-11-27T23:33:56.791724+09:00,2.9539380073547363,136,7344,46.04023498847512,2486.1726893776563,0
192.168.0.106,192.168.10.100,49424,80,6,57,2025-11-27T23:33:56.478281+09:00,2025-11-27T23:33:56.524868+09:00,0.04658699035644531,7,733,150.25654042988742,15734.006305015353,0
192.168.10.100,192.168.0.106,80,49424,6,57,2025-11-27T23:33:56.483516+09:00,2025-11-27T23:33:56.521629+09:00,0.03811311721801758,5,370,131.1884297313866,9707.943800122608,0
192.168.0.106,192.168.10.100,43096,81,6,58,2025-11-27T23:33:56.836492+09:00,2025-11-27T23:33:59.801757+09:00,2.9652650356292725,144,7776,48.56226956773228,2622.3625566575433,0
192.168.10.100,192.168.0.106,81,43096,6,58,2025-11-27T23:33:56.845620+09:00,2025-11-27T23:33:59.811846+09:00,2.966226100921631,258,310553,86.9792090089954,104696.33447818042,0
192.168.0.106,192.168.10.100,38082,80,6,58,2025-11-27T23:33:58.823158+09:00,2025-11-27T23:33:59.166965+09:00,0.3438069820404053,12,1288,34.90330513005615,3746.28808395936,0
192.168.10.100,192.168.0.106,80,38082,6,58,2025-11-27T23:33:58.838846+09:00,2025-11-27T23:33:59.154313+09:00,0.31546711921691895,12,10419,38.03882962442326,33027.213821405494,0
192.168.10.100,192.168.0.106,81,43096,6,59,2025-11-27T23:33:59.835372+09:00,2025-11-27T23:34:02.810305+09:00,2.97493314743042,258,313420,86.72463790416464,105353.62795319101,0
192.168.0.106,192.168.10.100,43096,81,6,59,2025-11-27T23:33:59.836720+09:00,2025-11-27T23:34:02.794313+09:00,2.9575929641723633,142,7668,48.01201575746124,2592.648850902907,0
192.168.0.106,192.168.10.100,43096,81,6,60,2025-11-27T23:34:02.833998+09:00,2025-11-27T23:34:05.802599+09:00,2.9686009883880615,133,7182,44.80224877652502,2419.3214339323513,0
192.168.10.100,192.168.0.106,81,43096,6,60,2025-11-27T23:34:02.872038+09:00,2025-11-27T23:34:05.801264+09:00,2.9292261600494385,234,282738,79.8845794808997,96523.10356098556,0
192.168.0.106,192.168.10.100,38082,80,6,60,2025-11-27T23:34:03.748689+09:00,2025-11-27T23:34:03.794292+09:00,0.045603036880493164,3,471,65.78509251175022,10328.259524344785,0
192.168.10.100,192.168.0.106,80,38082,6,60,2025-11-27T23:34:03.771815+09:00,2025-11-27T23:34:03.784538+09:00,0.012722969055175781,2,203,157.19601229293156,15955.395247732553,0
192.168.10.100,192.168.0.106,81,43096,6,61,2025-11-27T23:34:05.827612+09:00,2025-11-27T23:34:08.817192+09:00,2.9895801544189453,246,289726,82.28580178269632,96911.935802006,0
192.168.0.106,192.168.10.100,43096,81,6,61,2025-11-27T23:34:05.829838+09:00,2025-11-27T23:34:08.818498+09:00,2.9886598587036133,139,7506,46.50914007333502,2511.4935639600913,0
192.168.0.106,192.168.10.100,43096,81,6,62,2025-11-27T23:34:08.862233+09:00,2025-11-27T23:34:11.783516+09:00,2.921283006668091,141,7614,48.2664636319572,2606.389036125689,0
192.168.10.100,192.168.0.106,81,43096,6,62,2025-11-27T23:34:08.872037+09:00,2025-11-27T23:34:11.785681+09:00,2.9136440753936768,246,293134,84.43035375443438,100607.34681891206,0
192.168.10.100,192.168.0.106,81,43096,6,63,2025-11-27T23:34:11.825104+09:00,2025-11-27T23:34:14.782292+09:00,2.9571878910064697,246,291798,83.18713895324206,98674.14948080538,0
192.168.0.106,192.168.10.100,43096,81,6,63,2025-11-27T23:34:11.826356+09:00,2025-11-27T23:34:14.754349+09:00,2.927993059158325,139,7506,47.472790130163986,2563.5306670288555,0
192.168.0.106,192.168.10.100,38082,80,6,63,2025-11-27T23:34:13.841725+09:00,2025-11-27T23:34:13.841725+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.10.100,192.168.0.106,80,38082,6,63,2025-11-27T23:34:13.918311+09:00,2025-11-27T23:34:13.918311+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.106,192.168.10.100,43096,81,6,64,2025-11-27T23:34:14.834230+09:00,2025-11-27T23:34:17.784712+09:00,2.950482130050659,149,8046,50.50022112739985,2727.0119408795917,0
192.168.10.100,192.168.0.106,81,43096,6,64,2025-11-27T23:34:14.843704+09:00,2025-11-27T23:34:17.822067+09:00,2.978363037109375,258,303726,86.62476561299246,101977.49442082075,0
192.168.0.106,192.168.10.100,43096,81,6,65,2025-11-27T23:34:17.858236+09:00,2025-11-27T23:34:20.804162+09:00,2.9459259510040283,154,8316,52.275584166504196,2822.8815449912267,0
192.168.10.100,192.168.0.106,81,43096,6,65,2025-11-27T23:34:17.865152+09:00,2025-11-27T23:34:20.805518+09:00,2.94036602973938,255,298745,86.72389676009215,101601.29622585775,0
192.168.0.106,192.168.10.100,48020,81,6,65,2025-11-27T23:34:18.810054+09:00,2025-11-27T23:34:18.825012+09:00,0.014957904815673828,3,524,200.56284867225605,35031.64423475406,0
192.168.10.100,192.168.0.106,81,48020,6,65,2025-11-27T23:34:18.820414+09:00,2025-11-27T23:34:18.946951+09:00,0.12653684616088867,2,116,15.805672898288032,916.7290281007058,0
192.168.10.100,192.168.0.106,81,43096,6,66,2025-11-27T23:34:20.856464+09:00,2025-11-27T23:34:23.811658+09:00,2.9551939964294434,270,311051,91.36456027124525,105255.69569233744,0
192.168.0.106,192.168.10.100,43096,81,6,66,2025-11-27T23:34:20.857631+09:00,2025-11-27T23:34:23.812971+09:00,2.9553401470184326,169,9126,57.184618890823714,3087.969420104481,0
192.168.0.106,192.168.10.100,48020,81,6,66,2025-11-27T23:34:21.986250+09:00,2025-11-27T23:34:21.986250+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.10.100,192.168.0.106,81,48020,6,66,2025-11-27T23:34:22.003923+09:00,2025-11-27T23:34:22.003923+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.0.106,192.168.10.100,38082,80,6,66,2025-11-27T23:34:23.389081+09:00,2025-11-27T23:34:23.592871+09:00,0.20378994941711426,12,1268,58.88416005952569,6222.0929129565475,0
192.168.10.100,192.168.0.106,80,38082,6,66,2025-11-27T23:34:23.418446+09:00,2025-11-27T23:34:23.590374+09:00,0.17192792892456055,12,10409,69.79668792070092,60542.810380547984,0
192.168.10.100,192.168.0.106,81,43096,6,67,2025-11-27T23:34:23.824528+09:00,2025-11-27T23:34:26.796281+09:00,2.9717531204223633,268,316934,90.18245767397738,106648.83224046399,0
192.168.0.106,192.168.10.100,43096,81,6,67,2025-11-27T23:34:23.833444+09:00,2025-11-27T23:34:26.798398+09:00,2.964953899383545,163,8802,54.97555966515701,2968.6802219184783,0
192.168.10.100,192.168.0.106,81,43096,6,68,2025-11-27T23:34:26.836512+09:00,2025-11-27T23:34:29.802880+09:00,2.9663679599761963,246,297838,82.92969831091825,100404.94099807834,0
192.168.0.106,192.168.10.100,43096,81,6,68,2025-11-27T23:34:26.843106+09:00,2025-11-27T23:34:29.811904+09:00,2.9687979221343994,149,8046,50.1886635291355,2710.187830573317,0
192.168.10.100,192.168.0.106,81,43096,6,69,2025-11-27T23:34:29.836271+09:00,2025-11-27T23:34:32.797596+09:00,2.96132493019104,255,300410,86.11010477109296,101444.45715405504,0
192.168.0.106,192.168.10.100,43096,81,6,69,2025-11-27T23:34:29.873224+09:00,2025-11-27T23:34:32.817654+09:00,2.944429874420166,145,7830,49.24552670100667,2659.25844185436,0
192.168.10.100,192.168.0.106,81,43096,6,70,2025-11-27T23:34:32.834830+09:00,2025-11-27T23:34:35.811549+09:00,2.9767189025878906,274,316292,92.04765682167394,106255.24624613464,0
192.168.0.106,192.168.10.100,43096,81,6,70,2025-11-27T23:34:32.836676+09:00,2025-11-27T23:34:35.815469+09:00,2.978793144226074,163,8802,54.72014742478848,2954.887960938578,0
192.168.0.106,192.168.10.100,38082,80,6,70,2025-11-27T23:34:33.810153+09:00,2025-11-27T23:34:33.810153+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.10.100,192.168.0.106,80,38082,6,70,2025-11-27T23:34:33.816376+09:00,2025-11-27T23:34:33.816376+09:00,1e-06,1,54,1000000.0,54000000.0,0
192.168.10.100,192.168.0.106,81,43096,6,71,2025-11-27T23:34:35.842552+09:00,2025-11-27T23:34:38.813497+09:00,2.970945119857788,258,305775,86.84105212025923,102921.79345764445,0
192.168.0.106,192.168.10.100,43096,81,6,71,2025-11-27T23:34:35.854003+09:00,2025-11-27T23:34:38.815436+09:00,2.961432933807373,154,8316,52.00185296852546,2808.100060300375,0
192.168.10.100,192.168.0.106,81,43096,6,72,2025-11-27T23:34:38.831472+09:00,2025-11-27T23:34:41.796054+09:00,2.9645819664001465,252,292387,85.00355289754404,98626.72151211988,0
192.168.0.106,192.168.10.100,43096,81,6,72,2025-11-27T23:34:38.832886+09:00,2025-11-27T23:34:41.810457+09:00,2.9775710105895996,157,8478,52.72754182574872,2847.287258590431,0
192.168.10.100,192.168.0.106,81,43096,6,73,2025-11-27T23:34:41.843401+09:00,2025-11-27T23:34:44.822028+09:00,2.9786269664764404,273,318709,91.65296731431418,106998.62842409435,0
192.168.0.106,192.168.10.100,43096,81,6,73,2025-11-27T23:34:41.847830+09:00,2025-11-27T23:34:44.807121+09:00,2.9592909812927246,160,8640,54.06700490470398,2919.618264854015,0
